,Source,Expected,Predicted
8884,"There are many examples of this propagation of sounds which remain unheard in the intermediate space. I remember that a similar phenomenon has been observed in many places; amongst others on the internal surface of the gallery of the dome of St. Paul's in London, and especially in the midst of the curious caverns among the quarries near Syracuse, the most wonderful of which is called Dionysius' Ear.","Je me souvins qu'en maint endroit ce phénomène fut observé, entre autres, dans la galerie intérieure du dôme de Saint-Paul à Londres, et surtout au milieu de curieuses cavernes de Sicile, ces latomies situées près de Syracuse, dont la plus merveilleuse en ce genre est connue sous le nom d'Oreille de Denys.","Il y a bien des exemples de qui sont au dehors par le vide ; je me rappelle qu ' on a vu dans de nombreux endroits ; entre autres , dans la surface intérieure de la galerie du dôme de Saint - Paul , et surtout , au milieu des curieux parmi les curieux des criminels , dont on appelle la plus drôle de ."
8885,"Marechal would hold out both hands, the right hand toone of the young men, the left to the other, as they happened to comein.","Maréchal tendait ses deux mains aux jeunes gens, la droite à l'un, lagauche à l'autre, au hasard de leur entrée.","Maréchal tenait les deux mains , sa main droite des jeunes gens , la gauche à l ' autre , comme ils se trouvaient ."
8886,"But the next day being Sunday, and also Easter Sunday, all agreed to sanctify the day by rest.","Mais, le lendemain étant un dimanche, et même le dimanche de Pâques, tous convinrent de sanctifier ce jour par le repos.","Mais le lendemain dimanche , et la du dimanche , tous de le jour ."
8887,Madame Derville was by her side.,Mme Derville était à ses côtés.,Mme Derville était à côté d ’ elle .
8888,Let no man despise the secret hints and notices of danger which sometimes are given him when he may think there is no possibility of its being real.,Que l'homme ne méprise pas les pressentiments et les avertissements secrets du danger qui parfois lui sont donnés quand il ne peut entrevoir la possibilité de son existence réelle.,Que pas un homme ne méprise les mots secrètes et les montagnes de l ' danger qu ' on lui donne quelquefois la possibilité qu ' il y ait eu de son réelle .
8889,"""Listen, Dom Claude,"" replied the poet in utter consternation.","« Écoutez, dom Claude, répondit le poète tout consterné.","– Écoutez , dom Claude , répondit le poète d ’ un air consterné ."
8890,"The City then had five bridges: three on the right, the Pont Notre−Dame, and the Pont au Change, of stone, the Pont aux Meuniers, of wood; two on the left, the Petit Pont, of stone, the Pont Saint−Michel, of wood; all loaded with houses.","La Cité alors avait cinq ponts ; trois à droite, le pont Notre-Dame et le Pont-au-Change, en pierre, le Pont-aux-Meuniers, en bois ; deux à gauche, le Petit-Pont, en pierre, le Pont-Saint-Michel, en bois : tous chargés de maisons.","La Cité avait alors cinq ponts ; trois sur le pont Notre - Dame , le pont Notre - Dame , le Pont - au - Change , aux - Meuniers , le Pont - aux - Meuniers ; deux sur la gauche , le Petit - pont , le pont Saint - Michel , tout chargé de maisons ."
8891,"And now if you'll kindly go below, Professor Aronnax, the Nautilus is about to sink beneath the waves, and it will only return to the surface after we've cleared the Arabian Tunnel.""","Et maintenant, si vous voulez descendre, monsieur Aronnax, le _Nautilus_ va s'enfoncer sous les flots, et il ne reviendra à leur surface qu'après avoir franchi l'Arabian-Tunnel. »","Et maintenant , si vous voulez aller au - dessous , monsieur Aronnax , le _Nautilus_ va s ' enfoncer sous les flots , et il ne reviendra que lorsque nous aurons la surface de - ."
8892,"""Professor Aronnax,"" he answered me, ""I don't know what kind of fearsome creature I'm up against, and I don't want my frigate running foolish risks in all this darkness.","« Monsieur Aronnax, me répondit-il, je ne sais à quel être formidable j'ai affaire, et je ne veux pas risquer imprudemment ma frégate au milieu de cette obscurité.","« Monsieur Aronnax , me répondit - il , je ne sais quelle espèce de formidable être moi - même , et je ne veux pas que ma frégate des fous dans toutes ces ténèbres ."
8893,He felt as though made of stone and too heavy to flee.,Il se sentait de pierre et trop lourd pour fuir.,Il se sentait fait de pierre et trop lourde pour fuir .
8894,"Vers le minuit un de ces brouillards épais et blancs que le Pô jette quelquefois sur ses rives s’étendit d’abord sur la ville, et ensuite gagna l’esplanade et les bastions au milieu desquels s’élève la grosse tour de la citadelle.","Towards midnight, one of those thick white fogs in which the Po sometimes swathes its banks, spread first of all over the town, and then reached the esplanade and the bastions from the midst of which rises the great tower of the citadel.","About midnight one of these white and very white on the Po , on the first of his , at first to the town , and then came to the platform of which the great tower of the citadel ."
8895,"""It may seem impossible to you that one in my humble walk of life should bear a deadly and implacable hatred against a man in the position of Captain Barrington.","«Il vous semble impossible qu'un homme dans mon humble situation éprouve une haine mortelle, implacable, contre un homme dans la situation qu'occupait le capitaine Barrington.",-- Il est impossible de vous croire qu ' un de mes humbles courses de la vie se à un homme de haine contre un homme qui se trouve au courant du capitaine Barrington .
8896,"""It puts him in the power of the cabman.""",– Elle le met à la discrétion du cocher.,– Elle le met au pouvoir du cocher .
8897,"She was dying to know what could be his meaning?""--and asked Elizabeth whether she could at all understand him?","Miss Bingley mourait d’envie de le savoir, et demanda a Elizabeth si elle comprenait.",Elle se mourait de savoir ce que pouvait signifier sa grande - fille et demanda a Elizabeth si elle le comprenait tout ?
8898,"In the next place, my interest in the Brazils seemed to summon me thither; but now I could not tell how to think of going thither till I had settled my affairs, and left my effects in some safe hands behind me.","Secondement, mon intérêt semblait m'appeler au Brésil; mais je ne pouvais songer à y aller avant d'avoir arrangé mes affaires, et laissé derrière moi ma fortune en mains sûres.","Mon intérêt pour le Brésil m ' y jouer , mais je ne saurais comment penser de m ' y aventurer qu ' à ce moment , jusqu ' à ce que j ' eusse décidé , et qu ' il me laissait de quoi m ' y prendre en quelque lieu sûr , sans que je fusse encore compte de mon affaire ."
8899,"The three days were, as she had foretold, busy enough.",Il y eut en effet beaucoup à faire pendant les trois jours suivants.,"Les trois jours étaient , comme elle avait prédit , dans un but particulier ."
8900,"""And not only,"" the druggist went on, ""are human beings subject to such anomalies, but animals also.","-- Et non seulement, continua l’apothicaire, les humains sont en butte à ces anomalies, mais encore les animaux.","-- Et non seulement , reprit l ’ apothicaire , ce sont des êtres humains sur cette manière de , mais des animaux aussi ."
8901,Then Étienne brightened up.,"Étienne, alors, s'égaya.","Alors , Étienne s ' éclaira ."
8902,"As for the Ruhmkorff device, it didn't seem to be in the picture.","Quant aux appareils Ruhmkorff, il n'en était pas question.","Quant à l ' appareil Ruhmkorff , il ne semblait pas pratiquer le tableau ."
8903,"Le lendemain, sur le midi, elle vit une barque montée par dix rameurs et qui fendait rapidement les eaux du lac ; Fabrice et elle reconnurent bientôt un homme portant la livrée du prince de Parme : c’était en effet un de ses courriers qui, avant de descendre à terre, cria à la duchesse :","Next day, about noon, she saw a boat manned by ten rowers which was swiftly cleaving the waters of the lake; Fabrizio and she soon recognised a man wearing the livery of the Prince of Parma: it was, in fact, one of his couriers who, before landing, cried to the Duchessa:","Next day , about noon , she saw a boat , ran away by the , which rapidly the of the lake and soon as she saw a man with the Prince of Parma : it was as a matter of his brought , which before , to the Duchessa called out : "" from the Duchessa ."""
8904,Mais nous voici arrivés et vous allez pouvoir vous former vous-meme une opinion a son sujet. »,"But here we are, and you must form your own impressions about him.""",""" But here they have reached you , and are going to power if you would autrefois know your opinion ."""
8905,"""How?""",-- Comment?,-- Comment ?
8906,It was the first time that she had called him 'my friend'.,C’était pour la première fois qu’elle l’avait appelé mon ami.,C ’ était la première fois qu ’ elle l ’ appelait « mon ami ».
8907,"On Monday and Tuesday Jeanlin, who was supposed to be quietly engaged on his task at the Voreux, had escaped, to run away into the marshes and the forest of Vandame with Bébert and Lydie.","Le lundi et le mardi, Jeanlin que l'on croyait au Voreux, tranquillement a la besogne, s'échappa, tira une bordée dans les marais et dans la foret de Vandame, avec Bébert et Lydie.","Le lundi et Jeanlin , qui trouvaient le projet d ' etre mis tranquillement a la besogne , au Voreux , s ' était échappé , pour s ' emporter dans les marais et la foret de Vandame , avec Bébert et Lydie ."
8908,But everything changed rapidly in his heart from the moment when he saw himself parted from her for ever.,"Mais tout changea rapidement dans son âme, du moment qu’il se vit à jamais brouillé avec elle.",Mais tout changea rapidement dans son coeur du moment où il se voyait séparé d ’ elle pour toujours .
8909,"Then I thought of Eliza and Georgiana; I beheld one the cynosure of a ball-room, the other the inmate of a convent cell; and I dwelt on and analysed their separate peculiarities of person and character.","Puis, je songeai à Éliza et à Georgiana; je voyais l'une s'étalant dans un bal, l'autre enfermée dans la cellule d'un couvent, et je méditais en moi-même les particularités de leurs personnes et de leurs caractères.","Je vis alors l ' arrivée d ' une salle à manger , l ' autre celle d ' une chambre de bal ; j ' étais préoccupé de leur chambre , et j ' étais en , portant leur portion de personnes qui est rare ."
