,Source,Expected,Predicted
11583,"This breach in the sheet iron was so perfectly formed, no punch could have done a cleaner job of it.","La cassure de la tôle était d'une netteté parfaite, et elle n'eût pas été frappée plus sûrement à l'emporte-pièce.","Cette rupture était si parfaitement faite , et aucun punch ne pouvait faire qu ' un coup de fer ."
11584,– Donne-t-on des détails ?,"""Do they give any details?""",""" Give you to the details ?"
11585,It would have been too hard for him to give favorable news of his rival to the woman whom he loved.,Il lui eût été par trop dur de donner à la femme qu’il aimait de bonnes nouvelles de son rival.,Il eût été trop dur pour lui donner des nouvelles de sa rivale à la femme qu ' il aimait .
11586,"He had, they said, tasted in succession all the apples of the tree of knowledge, and, whether from hunger or disgust, had ended by tasting the forbidden fruit.","Plusieurs personnes graves affirmaient qu’après avoir épuisé le fas du savoir humain, il avait osé pénétrer dans le nefas.","Il avait , disait - on , goûté de la succession toutes les pommes de l ' arbre de savoir , et si de faim ou de dégoût , le goûter en joie aux fruits interdit ."
11587,"Les uns l’accuserent de tiédeur pour sa religion d’adoption, d’autres d’avarice, ajoutant qu’il craignait de se voir entraîné a de trop grandes dépenses.","There were some who accused him of lukewarmness in his adopted religion, and others who put it down to greed of wealth and reluctance to incur expense.","Les nombre of paying for his religion d ' une , said that he was afraid of seeing himself only be carried to pass by only too great paying ."
11588,"""That is my name,"" said Athos, quietly.","-- C'est mon nom, dit tranquillement Athos.","-- C ' est mon nom , dit tranquillement Athos ."
11589,"We struck the tow-path at length, and that made us happy; because prior to this we had not been sure whether we were walking towards the river or away from it, and when you are tired and want to go to bed uncertainties like that worry you.","Nous arrivâmes enfin au chemin de halage, ce qui nous revigora, car jusque-la nous n’étions guere plus surs d’avoir marché en direction du fleuve que dans le sens opposé, et quand on est fatigué, qu’on désire se coucher, pareille incertitude tracasse.","Nous finîmes par nous montrer Lydia a la longue et a la fin . au fait , car du prieur nous était de savoir si nous nous marchions vers la rivière ou nous étions en route , et quand vous devez vous laisser aller a l ’ incertitude , c ’ est une chose de profonde que vous avez faite ."
11590,"La princesse se leva, fit une profonde révérence à son fils, et lui dit :","The Princess rose, made a profound reverence to her son, and said to him:","The Princess rose , a profound dès to son son son , and said to him :"
11591,Weeks and months went by.,"Des semaines, des mois passèrent.",Les mois et les mois allèrent .
11592,Their weakness was extreme.,Leur affaiblissement était extrême.,Leur faiblesse était extrême .
11593,"""Master has no need for my services?""",-- Monsieur n'a pas besoin de mes services ?,-- Monsieur n ' a pas besoin de mes services ?
11594,"Quant à moi, j’ai de grands projets de dissipation : je compte aller beaucoup dans le monde, peut-être même trouverai-je un homme d’esprit pour me faire oublier mes malheurs.","As for myself, I have great plans of dissipation: I intend to go a great deal into society, perhaps I shall even find a man of parts to make me forget my misfortunes.","As for me , I have a great plans of : I count on the world , perhaps I shall be able to get my misfortunes to myself ."
11595,Ah! my Lord God!,Ah ! mon Dieu Seigneur !,Ah ! mon Dieu !
11596,'What a shameful moment!,Quel moment de honte!,Quel mot de crime !
11597,"Privately, Julien remembered the entry of the King of ---- into Verrieres and imagined himself a superior horseman.","Au fond, Julien se rappelait l’entrée du roi de ***, à Verrières, et croyait monter à cheval supérieurement.",", Julien se souvint de l ’ entrée du roi de *** dans Verrières , et s ’ imaginait un cavalier supérieur ."
11598,I opened it impatiently.,Je l'ouvris d'une main impatiente.,Je l ' ouvris .
11599,Suddenly Madame de Renal threw herself at her husband's feet: Julien saw that she was going to reveal everything and to ruin herself for ever.,Tout à coup Mme de Rênal se jeta aux pieds de son mari : Julien vit qu’elle allait tout dire et se perdre à jamais.,Tout à coup Mme de Rênal se précipita aux pieds de son mari : Julien vit qu ’ elle allait tout révéler et se perdre à jamais .
11600,"There I saw numerous iron undersides, the phantasmagoric ruins of steamers, some lying down, others rearing up like fearsome animals.","Je vis là de nombreuses carènes de fer, des ruines fantastiques de steamers, les uns couchés, les autres debout, semblables à des animaux formidables.","Là , je vis de nombreuses de fer , de carènes dans les débris les uns étendus d ' entre - forts , des autres se dressant comme des animaux formidables ."
11601,"On returning to the shop in the evening, Laurent decided that he would ask his wife for a few thousand francs, and that he would resort to high-handed measures to obtain them.","Le soir, Laurent, en revenant à la boutique, décida qu'il demanderait quelques milliers de francs à sa femme et qu'il emploierait les grands moyens pour les obtenir.","Laurent , en revenant le soir , trouva qu ' il demanderait à sa femme quelques mille francs , et qu ' il de grandes mesures pour les obtenir ."
11602,"Do you know that I am called Florian Barbedienne, actual lieutenant to monsieur the provost, and, moreover, commissioner, inquisitor, controller, and examiner, with equal power in provostship, bailiwick, preservation, and inferior court of judicature?−−""","Savez-vous que je m’appelle Florian Barbedienne, propre lieutenant de M. le prévôt, et de plus commissaire, enquesteur, contrerolleur et examinateur avec égal pouvoir en prévôté, bailliage, conservation et présidial !… »","Savez - vous que je m ’ appelle Florian Barbedienne , véritable lieutenant de monsieur le prévôt , et d ’ ailleurs le commissaire , par , de , d ’ , de , de médecine et de la cour de - ?"
11603,"""Here is the entire flora of the second period of the world--the transition period.","Voilà toute la flore de la seconde époque du monde, de l'époque de transition.","Voici la flore de cette seconde époque de transition , époque à l ' époque de transition ."
11604,"""Very good.",– Très bien.,-- Très bien .
11605,"The last toilet has been made - she had been dressed in her beautiful frock of dark blue velvet bespangled with little silver stars, its fine but old-fashioned leg-of-mutton sleeves flattened and folded under; but at the moment of bringing up the coffin it is found that there is not room to turn it in the very narrow corridor.","L’habillage terminé – on lui a mis son admirable robe de velours bleu sombre, semée par endroits de petites étoiles d’argent, mais il a fallu aplatir et friper les belles manches à gigot maintenant démodées – au moment de faire monter le cercueil, on s’est aperçu qu’il ne pourrait pas tourner dans le couloir trop étroit.","La dernière toilette a été faite ; elle avait été vêtue par sa belle redingote de velours bleu foncé avec de petites étoiles d ' argent , à sa belle , par de vieilles manches de qu ' on avait et sous son couvert ; mais , au moment de sortir , on trouva qu ' il n ' y a pas de place dans le très étroit corridor ."
11606,"One hand over his eyes, he scanned the neighbourhood hoping our people had only just started.","Il mit sa main au-dessus de ses yeux, espérant un instant que nos gens venaient seulement de partir.","Une main sur ses yeux , il jetait les environs , espérant que nos gens fussent partis seul ."
11607,"How long has she been such a favourite?--and pray, when am I to wish you joy?""","Depuis combien de temps occupe-t-elle ainsi vos pensées, et quand faudra-t-il que je vous présente mes voux de bonheur ?",combien de temps est - elle devenue si triste ? et que je vous demande la joie ?
11608,"""Blast it all! haven't we got to the end yet?"" he grumbled, with aching back and out of breath.","—Tonnerre de Dieu! y sommes-nous a la fin? gronda-t-il, les reins cassés, hors d'haleine.","— Tonnerre de Dieu ! est - ce que nous ne sommes pas au bout du tout , , plein de souffle , brisé et d ' haleine ."
11609,"He propped Jim off with his long arm, and though the lad sprang lightly round him looking for an opening, he was held off as if a forty-inch bar of iron were between them.","Il tint Jim à distance avec ses longs bras et si bien que Jim bondit autour de lui pour trouver une ouverture, il était arrêté comme s'il avait eu devant une barre de fer de quarante pouces.","Jim ôta avec son long bras , et si le jeune garçon s ' élança légèrement autour de lui pour avoir l ' oeil , il se retourna comme si un bout de quarante pieds de fer eût été entre eux ."
11610,"""Oh!"" replied Phoebus, ""'tis all one to me.","– Oh ! répondit Phœbus, cela m’est bien égal.",– Oh ! répondit Phœbus . C ’ est tout à moi .
11611,"Do you know, young girl, what I saw thenceforth between my book and me?","Sais-tu, jeune fille, ce que je voyais toujours désormais entre le livre et moi ?","Savez - vous , jeune fille , quel que j ' ai vu entre mon livre et moi ?"
